Unnamed: 0,REGION,ZONE,SUB_ZONE,INSTALLATION_KEY,INST_TYPE_CODE,INSTALLATION_TYPE_DESC,METER_SIZE,BILL_ESTIMATE_ACTUAL,BILL_VALID_INVALID,MAIN_SERVICE,SHADOW_SERVICE,WATER_AMOUNT,SEWER_AMOUNT,BILL_AMOUNT,BILL_VOLUME,MONTH,YEAR,NEGATIVE,final_cluster,gmm_cluster,BILL_VALID_BINARY,High_Loss,Cluster
1572498,8,22,48,CV-7097795,COM,COMMERCIAL,4.742360434243062,ACTUAL,VALID,WAT,SEW,11.446037260456578,13.066720483844254,1942551.0,14522.0,Feb,2025.0,False,2,1,0,1,2
1575059,10,8,38,CV-7100474,GOV,GOVERNMENT,6.769369624291487,ACTUAL,VALID,WAT, ,10.99564666558947,-0.15370753291925315,1115458.0,13960.0,Feb,2025.0,False,2,2,0,1,2
1586630,4,28,60,CV-7112797,COM,COMMERCIAL,6.769369624291487,ACTUAL,VALID,WAT,SEW,6.3187570694058355,7.22741202576474,1085264.0,8123.0,Feb,2025.0,False,2,1,0,1,2
1587928,0,24,11,CV-7114168,DOM,DOMESTIC,4.742360434243062,ACTUAL,VALID,WAT,SEW,6.517085205464086,7.456008784242786,1118586.0,8371.0,Feb,2025.0,False,2,1,0,1,2
1588505,8,29,21,CV-7114767,GOV,GOVERNMENT,10.82338800438834,ACTUAL,VALID,WAT, ,25.654297785346547,-0.15370753291925315,2578750.0,32250.0,Feb,2025.0,False,1,2,0,1,2
1588556,8,22,48,CV-7114726,GOV,GOVERNMENT,4.742360434243062,ACTUAL,VALID,WAT,SEW,5.595888178711654,6.40470709906824,964432.0,7221.0,Feb,2025.0,False,2,1,0,1,2
1594378,5,4,9,CV-7120886,BLK-WGT,GATED COMMUNITIES,6.769369624291487,ACTUAL,VALID,WAT,SEW,6.180193841910243,6.572621931863338,1032694.0,9474.0,Feb,2025.0,False,2,2,0,1,2
1608063,8,11,52,CV-7135232,COM,COMMERCIAL,4.742360434243062,ACTUAL,VALID,WAT,SEW,7.983278894208291,9.123527818358152,1363600.0,10200.0,Feb,2025.0,False,2,1,0,1,2
1615671,4,28,60,CV-7143278,COM,COMMERCIAL,-0.3251625408780024,ACTUAL,VALID,WAT,SEW,7.7829272061001475,8.89594524248205,1330136.0,9950.0,Feb,2025.0,False,2,1,0,1,2
1616527,0,5,35,CV-7144184,COM,COMMERCIAL,6.769369624291487,ACTUAL,VALID,WAT,SEW,7.781725095971499,8.89756793464516,1330112.0,9946.0,Feb,2025.0,False,2,1,0,1,2
1630996,8,22,0,CV-7159549,COM,COMMERCIAL,6.769369624291487,ACTUAL,VALID,WAT,SEW,7.67153166751202,8.768158234637179,1311456.0,9811.0,Feb,2025.0,False,2,1,0,1,2
1664180,8,29,21,CV-7194452,COM,COMMERCIAL,6.769369624291487,ACTUAL,VALID,WAT, ,19.659775277150892,-0.15370753291925315,1980350.0,24770.0,Feb,2025.0,False,2,2,0,1,2
1669297,8,11,32,CV-7199854,COM,COMMERCIAL,6.769369624291487,ACTUAL,VALID,WAT,SEW,6.1151997542879615,6.9961783925216405,1051264.0,7869.0,Feb,2025.0,False,2,1,0,1,2
1672750,8,22,0,CV-7203580,COM,COMMERCIAL,6.769369624291487,ACTUAL,VALID,WAT,SEW,5.547002366813267,6.348724219440963,956240.0,7160.0,Feb,2025.0,False,2,1,0,1,2
1672896,8,11,32,CV-7203632,BLK-WSP,BULK WATER SERVICE PROVIDER,6.769369624291487,ACTUAL,VALID,WAT, ,6.873831421309447,-0.15370753291925315,704000.0,22000.0,Feb,2025.0,False,2,2,0,1,2
1680520,8,11,32,CV-7211685,BLK-WSP,BULK WATER SERVICE PROVIDER,6.769369624291487,ACTUAL,VALID,WAT, ,5.181580922872823,-0.15370753291925315,535072.0,16721.0,Feb,2025.0,False,2,2,0,1,2
1689676,8,11,32,CV-7221409,BLK-WSP,BULK WATER SERVICE PROVIDER,6.769369624291487,ACTUAL,VALID,WAT, ,11.201107321744372,-0.15370753291925315,1135968.0,35499.0,Feb,2025.0,False,2,2,0,1,2
1695749,4,23,40,CV-001230893,COM,COMMERCIAL,4.742360434243062,ACTUAL,VALID,WAT,SEW,6.624093042082646,7.57547949475172,1136336.0,8504.0,Feb,2025.0,False,2,1,0,1,2
1698963,0,24,11,CV-001235148,COM,COMMERCIAL,6.769369624291487,ACTUAL,VALID,WAT,SEW,12.295648629047971,14.035416996090508,2084672.0,15581.0,Feb,2025.0,False,2,1,0,1,2
1699654,8,22,0,CV-001235989,COM,COMMERCIAL,6.769369624291487,ACTUAL,VALID,WAT,SEW,18.612336651721517,21.229217028195553,3140824.0,23463.0,Feb,2025.0,False,2,1,0,1,2
1701584,10,8,43,CV-001237857,COM,COMMERCIAL,10.82338800438834,ACTUAL,VALID,WAT,SEW,6.524718604781007,7.462296716374835,1119720.0,8380.0,Feb,2025.0,False,2,1,0,1,2
1701615,10,8,43,CV-001237852,COM,COMMERCIAL,10.82338800438834,ACTUAL,VALID,WAT,SEW,7.847039746294754,8.968966389821976,1340856.0,10030.0,Feb,2025.0,False,2,1,0,1,2
1702019,10,8,43,CV-001238291,COM,COMMERCIAL,4.742360434243062,ACTUAL,VALID,WAT,SEW,12.556105823588556,14.332369661939541,2128240.0,15906.0,Feb,2025.0,False,2,1,0,1,2
1704984,0,24,4,CV-7199698,GOV,GOVERNMENT,4.742360434243062,ACTUAL,VALID,WAT,SEW,5.990981707660913,6.855004174331117,1030512.0,7714.0,Feb,2025.0,False,2,1,0,1,2
1723850,5,4,50,CV-001250723,BLK-WSP,BULK WATER SERVICE PROVIDER,14.877406384485191,ACTUAL,VALID,WAT, ,9.054619476028966,-0.15370753291925315,921696.0,28803.0,Feb,2025.0,False,2,2,0,1,2
1736053,1,12,17,CV-7001409,COM,COMMERCIAL,6.769369624291487,ACTUAL,VALID,WAT,SEW,9.312812696493932,10.637499606539285,1585888.0,11859.0,Mar,2025.0,False,2,1,0,1,2
1736062,1,12,17,CV-7209198,INDST,INDUSTRIAL,2.7153512441946357,ACTUAL,VALID,WAT,SEW,5.548605180318132,6.351158257685627,956544.0,7162.0,Mar,2025.0,False,2,1,0,1,2
1736065,1,12,17,CV-7001624,COM,COMMERCIAL,4.742360434243062,ACTUAL,VALID,WAT,SEW,14.78642081560841,16.872288570246635,2501144.0,18689.0,Mar,2025.0,False,2,1,0,1,2
1736500,1,12,17,CV-7076901,COM,COMMERCIAL,6.769369624291487,ACTUAL,VALID,WAT,SEW,8.698133717378147,9.937713611198328,1483128.0,11092.0,Mar,2025.0,False,2,1,0,1,2
1773062,3,18,45,CV-7016540,GOV,GOVERNMENT,10.82338800438834,ACTUAL,VALID,WAT,SEW,8.056206908679655,9.206285118676735,1375776.0,10291.0,Mar,2025.0,False,2,1,0,1,2
1783602,4,6,22,CV-001250795,BLK-WSP,BULK WATER SERVICE PROVIDER,14.877406384485191,ACTUAL,VALID,WAT, ,8.111844572467287,-0.15370753291925315,827584.0,25862.0,Mar,2025.0,False,2,2,0,1,2
1806794,4,28,60,CV-7013340,GOV,GOVERNMENT,10.82338800438834,ACTUAL,VALID,WAT,SEW,7.294069087116278,8.338550484453947,1248360.0,9340.0,Mar,2025.0,False,2,1,0,1,2
1819738,5,4,50,CV-7012412,BLK-WSP,BULK WATER SERVICE PROVIDER,14.877406384485191,ACTUAL,VALID,WAT, ,32.669511968609136,-0.15370753291925315,3279040.0,102470.0,Mar,2025.0,False,1,2,0,1,2
1819739,5,4,50,CV-001250723,BLK-WSP,BULK WATER SERVICE PROVIDER,14.877406384485191,ACTUAL,VALID,WAT, ,7.021931389158986,-0.15370753291925315,718784.0,22462.0,Mar,2025.0,False,2,2,0,1,2
1824974,5,20,12,CV-7065571,COM,COMMERCIAL,14.877406384485191,ACTUAL,VALID,WAT,SEW,32.874972624764034,37.47398827308442,5525640.0,41260.0,Mar,2025.0,False,1,1,0,1,2
1850132,6,5,35,CV-7144184,COM,COMMERCIAL,6.769369624291487,ACTUAL,VALID,WAT,SEW,8.562695976217043,9.783152182662151,1460464.0,10923.0,Mar,2025.0,False,2,1,0,1,2
1866009,6,24,4,CV-7199698,GOV,GOVERNMENT,4.742360434243062,ACTUAL,VALID,WAT,SEW,8.22289951318563,9.396140101760542,1403648.0,10499.0,Mar,2025.0,False,2,1,0,1,2
1866759,6,24,4,CV-7055993,COM,COMMERCIAL,6.769369624291487,ACTUAL,VALID,WAT,SEW,9.130091956939305,10.429389336620495,1555336.0,11631.0,Mar,2025.0,False,2,1,0,1,2
1871970,6,24,11,CV-001235148,COM,COMMERCIAL,6.769369624291487,ACTUAL,VALID,WAT,SEW,12.624225397545326,14.409041866646463,2139576.0,15991.0,Mar,2025.0,False,2,1,0,1,2
1882285,8,11,32,CV-7199854,COM,COMMERCIAL,6.769369624291487,ACTUAL,VALID,WAT,SEW,7.206715751101127,8.238754916422714,1233736.0,9231.0,Mar,2025.0,False,2,1,0,1,2
1882291,8,11,32,CV-7221409,BLK-WSP,BULK WATER SERVICE PROVIDER,6.769369624291487,ACTUAL,VALID,WAT, ,10.886955874790802,-0.15370753291925315,1104608.0,34519.0,Mar,2025.0,False,2,2,0,1,2
1882294,8,11,32,CV-7203632,BLK-WSP,BULK WATER SERVICE PROVIDER,6.769369624291487,ACTUAL,VALID,WAT, ,7.514956823255506,-0.15370753291925315,768000.0,24000.0,Mar,2025.0,False,2,2,0,1,2
1882301,8,11,32,CV-7118234,BLK-WSP,BULK WATER SERVICE PROVIDER,6.769369624291487,ACTUAL,VALID,WAT, ,9.740303093410278,-0.15370753291925315,990144.0,30942.0,Mar,2025.0,False,2,2,0,1,2
1882555,8,11,32,CV-7220963,BLK-WSP,BULK WATER SERVICE PROVIDER,6.769369624291487,ACTUAL,VALID,WAT, ,25.137891309247806,-0.15370753291925315,2527200.0,78975.0,Mar,2025.0,False,1,2,0,1,2
1882558,8,11,32,CV-7211685,BLK-WSP,BULK WATER SERVICE PROVIDER,6.769369624291487,ACTUAL,VALID,WAT, ,5.247296276572294,-0.15370753291925315,541632.0,16926.0,Mar,2025.0,False,2,2,0,1,2
1884095,8,11,32,CV-7184171,MDU-L,LARGE MDU > 20 UNITS,4.742360434243062,ACTUAL,VALID,WAT, ,7.550068456596458,-0.15370753291925315,771505.0,11515.0,Mar,2025.0,False,2,2,0,1,2
1886507,8,11,52,CV-001249453,GOV,GOVERNMENT,4.742360434243062,ACTUAL,VALID,WAT, ,8.179623548554272,-0.15370753291925315,834350.0,10445.0,Mar,2025.0,False,2,2,0,1,2
1889016,8,11,52,CV-7048109,COM,COMMERCIAL,6.769369624291487,ACTUAL,VALID,WAT,SEW,10.25606844410707,11.71212749155853,1743624.0,13036.0,Mar,2025.0,False,2,1,0,1,2
1889050,8,11,52,CV-7018701,COM,COMMERCIAL,6.769369624291487,ACTUAL,VALID,WAT,SEW,15.102976482819276,17.232526230456937,2554056.0,19084.0,Mar,2025.0,False,2,1,0,1,2
1889060,8,11,52,CV-7011213,COM,COMMERCIAL,6.769369624291487,ACTUAL,VALID,WAT,SEW,10.99095843608774,12.549436647723015,1866520.0,13953.0,Mar,2025.0,False,2,1,0,1,2
1889061,8,11,52,CV-7055639,COM,COMMERCIAL,6.769369624291487,ACTUAL,VALID,WAT,SEW,5.639164143343013,6.453387863961524,971632.0,7275.0,Mar,2025.0,False,2,1,0,1,2
1889068,8,11,52,CV-7135232,COM,COMMERCIAL,4.742360434243062,ACTUAL,VALID,WAT,SEW,8.624404296154351,9.853739291757412,1470800.0,11000.0,Mar,2025.0,False,2,1,0,1,2
1892339,8,22,0,CV-7203580,COM,COMMERCIAL,6.769369624291487,ACTUAL,VALID,WAT,SEW,7.26682125753357,8.308125006395644,1243840.0,9306.0,Mar,2025.0,False,2,1,0,1,2
1892377,8,22,0,CV-001235989,COM,COMMERCIAL,6.769369624291487,ACTUAL,VALID,WAT,SEW,18.29818520476795,20.871413406229916,3088296.0,23071.0,Mar,2025.0,False,2,1,0,1,2
1892383,8,22,0,CV-7159549,COM,COMMERCIAL,6.769369624291487,ACTUAL,VALID,WAT,SEW,7.088908958493539,8.104882812966183,1214056.0,9084.0,Mar,2025.0,False,2,1,0,1,2
1897338,8,22,48,CV-7114726,GOV,GOVERNMENT,4.742360434243062,ACTUAL,VALID,WAT,SEW,5.561427688357053,6.365762487153613,958688.0,7178.0,Mar,2025.0,False,2,1,0,1,2
1899995,8,22,48,CV-7023860,COM,COMMERCIAL,6.769369624291487,ACTUAL,VALID,WAT,SEW,15.320157712728504,17.47958111229035,2590352.0,19355.0,Mar,2025.0,False,2,1,0,1,2
1899999,8,22,48,CV-7097795,COM,COMMERCIAL,4.742360434243062,ACTUAL,VALID,WAT,SEW,12.092091313930096,13.802966343725076,2050600.0,15327.0,Mar,2025.0,False,2,1,0,1,2
1902237,8,29,21,CV-7059825,COM,COMMERCIAL,6.769369624291487,ACTUAL,VALID,WAT,SEW,5.835508797688993,6.67731938247063,1004480.0,7520.0,Mar,2025.0,False,2,1,0,1,2
1905895,8,29,21,CV-7194452,COM,COMMERCIAL,6.769369624291487,ACTUAL,VALID,WAT, ,21.33952383024957,-0.15370753291925315,2148030.0,26866.0,Mar,2025.0,False,2,2,0,1,2
1905898,8,29,21,CV-7026697,GOV,GOVERNMENT,6.769369624291487,ACTUAL,VALID,WAT, ,14.088395534239638,-0.15370753291925315,1424190.0,17818.0,Mar,2025.0,False,2,2,0,1,2
1905901,8,29,21,CV-7059391,GOV,GOVERNMENT,6.769369624291487,ACTUAL,VALID,WAT,SEW,6.294714866832858,7.2006376050734335,1081280.0,8093.0,Mar,2025.0,False,2,1,0,1,2
1905902,8,29,21,CV-7114767,GOV,GOVERNMENT,10.82338800438834,ACTUAL,VALID,WAT,SEW,16.005360486058354,18.260907388827558,2704976.0,20210.0,Mar,2025.0,False,2,1,0,1,2
1905908,8,29,21,CV-7016147,COM,COMMERCIAL,14.877406384485191,ACTUAL,VALID,WAT, ,34.822391033175194,-0.15370753291925315,3493950.0,43690.0,Mar,2025.0,False,1,2,0,1,2
1905909,8,29,21,CV-7058785,COM,COMMERCIAL,10.82338800438834,ACTUAL,VALID,WAT, ,28.272493645543765,-0.15370753291925315,2840110.0,35517.0,Mar,2025.0,False,1,2,0,1,2
1943398,9,26,34,CV-7034303,COM,COMMERCIAL,10.82338800438834,ACTUAL,VALID,WAT,SEW,9.305600035722039,10.630197491805292,1584736.0,11850.0,Mar,2025.0,False,2,1,0,1,2
1943401,9,26,34,CV-7023683,GOV,GOVERNMENT,6.769369624291487,ACTUAL,VALID,WAT,SEW,6.596043805747506,7.543836997571086,1131664.0,8469.0,Mar,2025.0,False,2,1,0,1,2
1943409,9,26,34,CV-7066364,COM,COMMERCIAL,4.742360434243062,ACTUAL,VALID,WAT,SEW,8.823153170757628,10.080104848511183,1504032.0,11248.0,Mar,2025.0,False,2,1,0,1,2
1948539,10,8,37,CV-7070010,DOM,DOMESTIC,4.742360434243062,ACTUAL,VALID,WAT, ,8.67640557680282,-0.15370753291925315,883941.0,11068.0,Mar,2025.0,False,2,2,0,1,2
1949146,10,8,43,CV-001237852,COM,COMMERCIAL,10.82338800438834,ACTUAL,VALID,WAT,SEW,7.582575517992004,8.667145647483613,1296600.0,9700.0,Mar,2025.0,False,2,1,0,1,2
1949147,10,8,43,CV-001237857,COM,COMMERCIAL,10.82338800438834,ACTUAL,VALID,WAT,SEW,5.819480662640342,6.659064095635649,1001800.0,7500.0,Mar,2025.0,False,2,1,0,1,2
1950474,10,8,43,CV-001238291,COM,COMMERCIAL,4.742360434243062,ACTUAL,VALID,WAT,SEW,10.304954256005457,11.768110371185806,1751816.0,13097.0,Mar,2025.0,False,2,1,0,1,2
1962390,10,13,62,CV-7024996,COM,COMMERCIAL,10.82338800438834,ACTUAL,VALID,WAT,SEW,8.816741916738168,10.072802733777191,1502960.0,11240.0,Mar,2025.0,False,2,1,0,1,2
1966662,10,21,15,CV-7066075,COM,COMMERCIAL,4.742360434243062,ACTUAL,VALID,WAT,SEW,5.705680903794916,6.530060068668446,982808.0,7358.0,Mar,2025.0,False,2,1,0,1,2
1982049,1,12,17,CV-7001409,COM,COMMERCIAL,6.769369624291487,ACTUAL,VALID,WAT,SEW,9.476299673990177,10.823703532256097,1613224.0,12063.0,Apr,2025.0,False,2,1,0,1,2
1982058,1,12,17,CV-7209198,INDST,INDUSTRIAL,2.7153512441946357,ACTUAL,VALID,WAT,SEW,5.490102487390554,6.284222205957362,946744.0,7089.0,Apr,2025.0,False,2,1,0,1,2
1982061,1,12,17,CV-7001624,COM,COMMERCIAL,4.742360434243062,ACTUAL,VALID,WAT,SEW,14.1268630583564,16.12138777176773,2390880.0,17866.0,Apr,2025.0,False,2,1,0,1,2
1982493,1,12,17,CV-7076901,COM,COMMERCIAL,6.769369624291487,ACTUAL,VALID,WAT,SEW,7.854252407066647,8.976268504555968,1342008.0,10039.0,Apr,2025.0,False,2,1,0,1,2
2019087,3,18,45,CV-7016540,GOV,GOVERNMENT,10.82338800438834,ACTUAL,VALID,WAT,SEW,8.078646297747767,9.23184252024571,1379528.0,10319.0,Apr,2025.0,False,2,1,0,1,2
2029668,4,6,22,CV-001250795,BLK-WSP,BULK WATER SERVICE PROVIDER,14.877406384485191,ACTUAL,VALID,WAT, ,23.315171791515162,-0.15370753291925315,2345248.0,73289.0,Apr,2025.0,False,1,2,0,1,2
2052879,4,28,60,CV-7013340,GOV,GOVERNMENT,10.82338800438834,ACTUAL,VALID,WAT,SEW,6.676985887743196,7.636330450868325,1145216.0,8570.0,Apr,2025.0,False,2,1,0,1,2
2065837,5,4,50,CV-7012412,BLK-WSP,BULK WATER SERVICE PROVIDER,14.877406384485191,ACTUAL,VALID,WAT, ,20.06819219335934,-0.15370753291925315,2021120.0,63160.0,Apr,2025.0,False,1,2,0,1,2
2065838,5,4,50,CV-001250723,BLK-WSP,BULK WATER SERVICE PROVIDER,14.877406384485191,ACTUAL,VALID,WAT, ,8.873822112680179,-0.15370753291925315,903648.0,28239.0,Apr,2025.0,False,2,2,0,1,2
2096302,6,5,35,CV-7144184,COM,COMMERCIAL,6.769369624291487,ACTUAL,VALID,WAT,SEW,13.367269703231997,15.244745233691205,2263191.0,16927.0,Apr,2025.0,False,2,1,0,1,2
2112163,6,24,4,CV-7199698,GOV,GOVERNMENT,4.742360434243062,ACTUAL,VALID,WAT,SEW,8.320671136982405,9.508105861015096,1420032.0,10621.0,Apr,2025.0,False,2,1,0,1,2
2112704,6,24,4,CV-7001518,COM,COMMERCIAL,6.769369624291487,ACTUAL,VALID,WAT,SEW,5.524562977745155,6.323166817871989,952488.0,7132.0,Apr,2025.0,False,2,1,0,1,2
2117679,6,24,11,CV-001235148,COM,COMMERCIAL,6.769369624291487,ACTUAL,VALID,WAT,SEW,12.983255622635118,14.81796029175005,2199608.0,16439.0,Apr,2025.0,False,2,1,0,1,2
2118487,6,24,11,CV-7114168,DOM,DOMESTIC,4.742360434243062,ACTUAL,VALID,WAT,SEW,5.922441395159117,6.779346152226138,1019194.0,7629.0,Apr,2025.0,False,2,1,0,1,2
2128452,8,11,32,CV-7199854,COM,COMMERCIAL,6.769369624291487,ACTUAL,VALID,WAT,SEW,17.287611289950473,19.72133033562608,2919376.0,21810.0,Apr,2025.0,False,2,1,0,1,2
2128458,8,11,32,CV-7221409,BLK-WSP,BULK WATER SERVICE PROVIDER,6.769369624291487,ACTUAL,VALID,WAT, ,8.543963093378931,-0.15370753291925315,870720.0,27210.0,Apr,2025.0,False,2,2,0,1,2
2128461,8,11,32,CV-7203632,BLK-WSP,BULK WATER SERVICE PROVIDER,6.769369624291487,ACTUAL,VALID,WAT, ,6.553268720336417,-0.15370753291925315,672000.0,21000.0,Apr,2025.0,False,2,2,0,1,2
2128739,8,11,32,CV-7127982,BLK-WSP,BULK WATER SERVICE PROVIDER,4.742360434243062,ACTUAL,VALID,WAT, ,5.224856887504182,-0.15370753291925315,539392.0,16856.0,Apr,2025.0,False,2,2,0,1,2
2135244,8,11,52,CV-7018701,COM,COMMERCIAL,6.769369624291487,ACTUAL,VALID,WAT,SEW,16.426880402669077,18.74340476170214,2775599.0,20734.0,Apr,2025.0,False,2,1,0,1,2
2135254,8,11,52,CV-7011213,COM,COMMERCIAL,6.769369624291487,ACTUAL,VALID,WAT,SEW,11.910151945959091,13.599064931604353,2020375.0,15098.0,Apr,2025.0,False,2,1,0,1,2
2135255,8,11,52,CV-7055639,COM,COMMERCIAL,6.769369624291487,ACTUAL,VALID,WAT,SEW,5.639164143343013,6.453387863961524,971632.0,7275.0,Apr,2025.0,False,2,1,0,1,2
2135262,8,11,52,CV-7135232,COM,COMMERCIAL,4.742360434243062,ACTUAL,VALID,WAT,SEW,6.154448649988347,7.04298291960133,1057951.0,7916.0,Apr,2025.0,False,2,1,0,1,2
2138611,8,22,0,CV-7203580,COM,COMMERCIAL,6.769369624291487,ACTUAL,VALID,WAT,SEW,7.477591233423337,8.547877773495069,1279064.0,9569.0,Apr,2025.0,False,2,1,0,1,2
2138649,8,22,0,CV-001235989,COM,COMMERCIAL,6.769369624291487,ACTUAL,VALID,WAT,SEW,18.30018872164903,20.87668715576002,3088808.0,23071.0,Apr,2025.0,False,2,1,0,1,2
2138655,8,22,0,CV-7159549,COM,COMMERCIAL,6.769369624291487,ACTUAL,VALID,WAT,SEW,6.519108757513979,7.456211620763174,1118800.0,8373.0,Apr,2025.0,False,2,1,0,1,2
2146205,8,22,48,CV-7023860,COM,COMMERCIAL,6.769369624291487,ACTUAL,VALID,WAT,SEW,15.320157712728504,17.47958111229035,2590352.0,19355.0,Apr,2025.0,False,2,1,0,1,2
2146209,8,22,48,CV-7097795,COM,COMMERCIAL,4.742360434243062,ACTUAL,VALID,WAT,SEW,10.628722583988216,12.136867165252433,1805952.0,13501.0,Apr,2025.0,False,2,1,0,1,2
2146219,8,22,48,CV-7003994,GOV,GOVERNMENT,6.769369624291487,ACTUAL,VALID,WAT,SEW,6.69381542954428,7.654585737703306,1147976.0,8591.0,Apr,2025.0,False,2,1,0,1,2
2148462,8,29,21,CV-7059825,COM,COMMERCIAL,6.769369624291487,ACTUAL,VALID,WAT,SEW,6.059902688370114,6.932893398160371,1042000.0,7800.0,Apr,2025.0,False,2,1,0,1,2
2152134,8,29,21,CV-7194452,COM,COMMERCIAL,6.769369624291487,ACTUAL,VALID,WAT, ,17.195449513420726,-0.15370753291925315,1734350.0,21695.0,Apr,2025.0,False,2,2,0,1,2
2152137,8,29,21,CV-7026697,GOV,GOVERNMENT,6.769369624291487,ACTUAL,VALID,WAT,SEW,22.338878050532987,25.47417972688992,3763960.0,28113.0,Apr,2025.0,False,1,1,0,1,2
2152140,8,29,21,CV-7059391,GOV,GOVERNMENT,6.769369624291487,ACTUAL,VALID,WAT,SEW,6.023839384510648,6.89151474800108,1035952.0,7755.0,Apr,2025.0,False,2,1,0,1,2
2152141,8,29,21,CV-7114767,GOV,GOVERNMENT,10.82338800438834,ACTUAL,VALID,WAT,SEW,21.96782672415671,25.051874091440677,3701936.0,27650.0,Apr,2025.0,False,1,1,0,1,2
2152145,8,29,21,CV-7050067,GOV,GOVERNMENT,10.82338800438834,ACTUAL,VALID,WAT,SEW,13.28859159531193,15.166027760737029,2250680.0,16820.0,Apr,2025.0,False,2,1,0,1,2
2152147,8,29,21,CV-7016147,COM,COMMERCIAL,14.877406384485191,ACTUAL,VALID,WAT, ,34.18927969875346,-0.15370753291925315,3430750.0,42900.0,Apr,2025.0,False,1,2,0,1,2
2152148,8,29,21,CV-7058785,COM,COMMERCIAL,10.82338800438834,ACTUAL,VALID,WAT, ,30.134161531444633,-0.15370753291925315,3025950.0,37840.0,Apr,2025.0,False,1,2,0,1,2
2189735,9,26,34,CV-001251045,GOV,GOVERNMENT,6.769369624291487,ACTUAL,VALID,WAT,SEW,11.394066032561325,13.008252856842216,1933904.0,14456.0,Apr,2025.0,False,2,1,0,1,2
2189740,9,26,34,CV-7034303,COM,COMMERCIAL,10.82338800438834,ACTUAL,VALID,WAT,SEW,9.305600035722039,10.630197491805292,1584736.0,11850.0,Apr,2025.0,False,2,1,0,1,2
2189743,9,26,34,CV-7023683,GOV,GOVERNMENT,6.769369624291487,ACTUAL,VALID,WAT,SEW,6.523917198028574,7.461079697252503,1119568.0,8379.0,Apr,2025.0,False,2,1,0,1,2
2189751,9,26,34,CV-7066364,COM,COMMERCIAL,4.742360434243062,ACTUAL,VALID,WAT,SEW,8.823153170757628,10.080104848511183,1504032.0,11248.0,Apr,2025.0,False,2,1,0,1,2
2195528,10,8,43,CV-001237852,COM,COMMERCIAL,10.82338800438834,ACTUAL,VALID,WAT,SEW,8.624404296154351,9.853739291757412,1470800.0,11000.0,Apr,2025.0,False,2,1,0,1,2
2195529,10,8,43,CV-001237857,COM,COMMERCIAL,10.82338800438834,ACTUAL,VALID,WAT,SEW,6.66897182021887,7.626594297889668,1143840.0,8560.0,Apr,2025.0,False,2,1,0,1,2
2196860,10,8,43,CV-001238291,COM,COMMERCIAL,4.742360434243062,ACTUAL,VALID,WAT,SEW,11.559957230314867,13.196890820803691,1961624.0,14663.0,Apr,2025.0,False,2,1,0,1,2
2208803,10,13,62,CV-7024996,COM,COMMERCIAL,10.82338800438834,ACTUAL,VALID,WAT,SEW,8.51220735081379,9.725952283912543,1452040.0,10860.0,Apr,2025.0,False,2,1,0,1,2
2213043,10,21,15,CV-7066075,COM,COMMERCIAL,4.742360434243062,ACTUAL,VALID,WAT,SEW,6.111192720525799,6.991310316032312,1050576.0,7864.0,Apr,2025.0,False,2,1,0,1,2
2228449,1,12,17,CV-7001409,COM,COMMERCIAL,6.769369624291487,ACTUAL,VALID,WAT,SEW,8.51861860483325,9.733254398646535,1453112.0,10868.0,May,2025.0,False,2,1,0,1,2
2228461,1,12,17,CV-7001624,COM,COMMERCIAL,4.742360434243062,ACTUAL,VALID,WAT,SEW,17.120117278692064,19.53025833341994,2891352.0,21601.0,May,2025.0,False,2,1,0,1,2
2228894,1,12,17,CV-7076901,COM,COMMERCIAL,6.769369624291487,ACTUAL,VALID,WAT,SEW,7.739220485339357,8.844035996305912,1322702.0,9897.0,May,2025.0,False,2,1,0,1,2
2265599,3,18,45,CV-7016540,GOV,GOVERNMENT,10.82338800438834,ACTUAL,VALID,WAT,SEW,8.1259493313101,9.28361654207492,1387313.0,10380.0,May,2025.0,False,2,1,0,1,2
2276285,4,6,22,IN-001250795,BLK-WSP,BULK WATER SERVICE PROVIDER,14.877406384485191,ACTUAL,VALID,WAT, ,14.801988141774412,-0.15370753291925315,1495424.0,46732.0,May,2025.0,False,1,2,0,1,2
2299574,4,28,60,CV-7013340,GOV,GOVERNMENT,10.82338800438834,ACTUAL,VALID,WAT,SEW,8.255757190035366,9.433867694552838,1409160.0,10540.0,May,2025.0,False,2,1,0,1,2
2312569,5,4,50,CV-7012412,BLK-WSP,BULK WATER SERVICE PROVIDER,14.877406384485191,ACTUAL,VALID,WAT, ,24.286797338164412,-0.15370753291925315,2442240.0,76320.0,May,2025.0,False,1,2,0,1,2
2312570,5,4,50,IN-001250723,BLK-WSP,BULK WATER SERVICE PROVIDER,14.877406384485191,ACTUAL,VALID,WAT, ,16.932127289740194,-0.15370753291925315,1708064.0,53377.0,May,2025.0,False,1,2,0,1,2
2364425,6,24,11,IN-001235148,COM,COMMERCIAL,6.769369624291487,ACTUAL,VALID,WAT,SEW,12.947993725528086,14.77779866071309,2193712.0,16395.0,May,2025.0,False,2,1,0,1,2
2365234,6,24,11,CV-7114168,DOM,DOMESTIC,4.742360434243062,ACTUAL,VALID,WAT,SEW,6.23178440159809,7.131064678580115,1070882.0,8015.0,May,2025.0,False,2,1,0,1,2
